Date,Price,Open,High,Low,Vol.,Change %,EPU,GPRD,Gold
2016-10-30,697.3,715.0,714.9,689.5,39330.0,-0.0247,126.88331075950728,82.43946838378906,1275.5
2016-10-31,698.7,697.3,707.2,682.2,38050.0,0.002,126.88331075950728,63.814788818359375,1271.5
2016-11-01,726.8,698.7,734.4,695.2,68070.0,0.0401999999999999,229.7413024066516,89.67141723632812,1286.4000244140625
2016-11-02,733.5,726.8,735.8,718.1,39040.0,0.0093,229.7413024066516,77.03646087646484,1306.800048828125
2016-11-03,684.9,733.5,744.4,670.4,96410.0,-0.0663,229.7413024066516,62.05097961425781,1302.0999755859375
2016-11-04,702.1,684.9,706.6,681.3,48240.0,0.0250999999999999,229.7413024066516,48.217872619628906,1303.300048828125
2016-11-05,702.1,702.1,706.4,694.0,22020.0,0.0,229.7413024066516,65.12256622314453,1303.300048828125
2016-11-06,709.9,702.1,714.1,697.6,25810.0,0.0111,229.7413024066516,69.65679931640625,1303.300048828125
2016-11-07,705.4,709.9,711.7,698.3,30740.0,-0.0064,229.7413024066516,66.01131439208984,1278.300048828125
2016-11-08,710.9,705.4,714.6,701.0,39730.0,0.0078,229.7413024066516,89.67141723632812,1273.4000244140625
2016-11-09,721.4,710.9,741.2,707.1,70700.0,0.0148,229.7413024066516,50.19042205810547,1272.5999755859375
2016-11-10,714.6,721.4,723.0,707.3,33330.0,-0.0095,229.7413024066516,71.2380142211914,1265.5
2016-11-11,715.0,714.6,719.8,711.7,25580.0,0.0006,229.7413024066516,94.9030303955078,1265.5
2016-11-12,704.3,715.0,717.4,701.1,27600.0,-0.015,229.7413024066516,39.57667541503906,1265.5
2016-11-13,702.0,704.3,705.6,685.0,36140.0,-0.0033,229.7413024066516,67.60342407226562,1265.5
2016-11-14,704.6,702.0,708.0,696.1,37750.0,0.0037,229.7413024066516,153.25045776367188,1221.199951171875
2016-11-15,711.1,704.6,716.9,697.9,41400.0,0.0093,229.7413024066516,81.45658111572266,1224.0
2016-11-16,740.3,711.1,746.0,708.1,79570.0,0.0409999999999999,229.7413024066516,106.85701751708984,1223.4000244140625
2016-11-17,737.5,740.3,751.9,730.1,62770.0,-0.0037,229.7413024066516,59.95597839355469,1216.5
2016-11-18,747.0,737.5,751.4,731.0,39710.0,0.0128,229.7413024066516,92.14374542236328,1208.5
2016-11-19,747.9,747.0,755.3,737.4,25630.0,0.0012,229.7413024066516,61.87860107421875,1208.5
2016-11-20,728.5,747.9,752.3,712.8,47420.0,-0.0259,229.7413024066516,52.5804443359375,1208.5
2016-11-21,736.2,728.5,744.3,726.5,32509.999999999996,0.0105,229.7413024066516,118.51763153076172,1209.5999755859375
2016-11-22,749.3,736.2,754.0,730.6,44440.0,0.0179,229.7413024066516,100.06166076660156,1211.0
2016-11-23,741.1,749.3,750.9,731.3,37870.0,-0.011,229.7413024066516,75.68257141113281,1189.0999755859375
2016-11-24,735.3,741.1,744.2,726.2,37240.0,-0.0078,229.7413024066516,67.71858978271484,1189.0999755859375
2016-11-25,740.4,735.3,741.3,729.0,28850.0,0.0069,229.7413024066516,76.48912811279297,1178.199951171875
2016-11-26,734.1,740.4,741.0,725.6,22580.0,-0.0084,229.7413024066516,83.14237976074219,1178.199951171875
2016-11-27,729.4,734.1,738.3,727.1,21350.0,-0.0064,229.7413024066516,109.89561462402344,1178.199951171875
2016-11-28,733.3,729.4,738.1,727.7,34120.0,0.0053,229.7413024066516,111.1992645263672,1190.5999755859375
2016-11-29,732.6,733.3,737.0,727.8,32570.0,-0.001,229.7413024066516,145.42979431152344,1187.9000244140625
2016-11-30,742.5,732.6,745.4,730.6,39280.0,0.0136,229.7413024066516,120.1720199584961,1170.800048828125
2016-12-01,752.6,742.5,755.5,741.1,54030.0,0.0137,186.01104157058495,146.6143341064453,1166.9000244140625
2016-12-02,770.9,752.6,779.0,752.3,63220.0,0.0243,186.01104157058495,64.86146545410156,1175.0999755859375
2016-12-03,764.2,770.9,772.3,755.8,38450.0,-0.0087,186.01104157058495,36.35190963745117,1175.0999755859375
2016-12-04,766.4,764.2,769.2,758.8,19160.0,0.0028,186.01104157058495,22.950815200805664,1175.0999755859375
2016-12-05,754.3,766.4,769.2,746.0,51170.0,-0.0157,186.01104157058495,85.22901153564453,1174.0
2016-12-06,758.2,754.3,762.5,750.9,33430.0,0.0051,186.01104157058495,68.572265625,1167.5999755859375
2016-12-07,765.6,758.2,769.0,754.3,34870.0,0.0097,186.01104157058495,103.3477554321289,1175.0
2016-12-08,768.5,765.6,773.4,761.2,28780.0,0.0038,186.01104157058495,75.39987182617188,1169.800048828125
2016-12-09,770.5,768.5,773.5,765.0,24180.0,0.0026,186.01104157058495,71.08514404296875,1159.4000244140625
2016-12-10,774.0,770.5,777.0,769.2,18020.0,0.0046,186.01104157058495,62.58562469482422,1159.4000244140625
2016-12-11,767.9,774.0,774.2,763.0,17140.0,-0.0079,186.01104157058495,47.32239532470703,1159.4000244140625
2016-12-12,778.5,767.9,781.3,767.9,28760.0,0.0138,186.01104157058495,95.49745178222656,1163.5
2016-12-13,778.7,778.5,790.3,767.8,33110.0,0.0003,186.01104157058495,137.07176208496094,1156.699951171875
2016-12-14,776.5,778.7,780.8,771.0,24780.0,-0.0029,186.01104157058495,110.9472427368164,1161.300048828125
2016-12-15,775.2,776.5,780.3,773.1,26220.0,-0.0017,186.01104157058495,108.9334716796875,1127.800048828125
2016-12-16,782.0,775.2,783.9,773.3,27610.0,0.0088,186.01104157058495,107.91650390625,1135.300048828125
2016-12-17,787.2,782.0,791.6,779.4,23580.0,0.0065,186.01104157058495,57.11323547363281,1135.300048828125
2016-12-18,789.0,787.2,791.3,783.8,14530.0,0.0023,186.01104157058495,81.59033203125,1135.300048828125
2016-12-19,789.8,789.0,793.7,786.3,25460.0,0.001,186.01104157058495,85.88137817382812,1140.5
2016-12-20,799.1,789.8,800.0,787.1,34480.0,0.0118,186.01104157058495,114.6426010131836,1131.5
2016-12-21,829.2,799.1,833.1,796.0,65290.00000000001,0.0377,186.01104157058495,195.1849670410156,1131.0999755859375
2016-12-22,860.2,829.2,874.7,828.9,70560.0,0.0373,186.01104157058495,125.21733856201172,1128.800048828125
2016-12-23,917.2,860.2,920.3,858.0,102220.0,0.0663,186.01104157058495,182.83653259277344,1131.9000244140625
2016-12-24,891.1,917.2,920.5,880.8,46030.0,-0.0285,186.01104157058495,100.55011749267578,1131.9000244140625
2016-12-25,891.1,891.1,895.2,851.4,42480.0,0.0,186.01104157058495,90.06981658935547,1131.9000244140625
2016-12-26,898.4,891.1,909.3,885.9,38790.0,0.0081999999999999,186.01104157058495,95.73894500732422,1131.9000244140625
2016-12-27,925.8,898.4,937.9,893.4,49690.0,0.0305,186.01104157058495,90.86843872070312,1137.300048828125
2016-12-28,972.2,925.8,974.5,925.5,77290.0,0.0501,186.01104157058495,127.40645599365234,1139.4000244140625
2016-12-29,971.1,972.2,982.6,949.2,61130.0,-0.0011,186.01104157058495,98.7843246459961,1156.4000244140625
2016-12-30,959.0,971.1,971.6,927.4,70840.0,-0.0124,186.01104157058495,206.6664276123047,1150.0
2016-12-31,963.4,959.0,965.5,942.4,27560.0,0.0045,186.01104157058495,152.97825622558594,1150.0
2017-01-01,995.4,963.4,1001.6,956.1,41150.0,0.0333,249.2959533974032,108.47199249267578,1150.0
2017-01-02,1017.0,995.4,1031.7,990.2,64950.0,0.0217,249.2959533974032,146.65013122558594,1150.0
2017-01-03,1033.3,1017.0,1035.5,1006.5,54790.0,0.016,249.2959533974032,121.9743881225586,1160.4000244140625
2017-01-04,1135.4,1033.3,1148.5,1022.3,156270.0,0.0988,249.2959533974032,108.89063262939452,1163.800048828125
2017-01-05,989.3,1135.4,1150.6,874.5,240010.0,-0.1286,249.2959533974032,68.13825988769531,1179.699951171875
2017-01-06,886.2,989.3,1027.4,852.5,194290.0,-0.1043,249.2959533974032,129.0610809326172,1171.9000244140625
2017-01-07,888.9,886.2,900.9,806.7,130660.0,0.0031,249.2959533974032,71.2380142211914,1171.9000244140625
2017-01-08,900.9,888.9,936.1,875.8,76910.0,0.0135,249.2959533974032,37.814701080322266,1171.9000244140625
2017-01-09,899.8,900.9,910.5,870.9,62580.0,-0.0012,249.2959533974032,161.02760314941406,1183.5
2017-01-10,904.4,899.8,911.3,890.1,53710.0,0.0051,249.2959533974032,66.47293090820312,1184.199951171875
2017-01-11,785.4,904.4,917.7,751.6,194440.0,-0.1315,249.2959533974032,137.6140899658203,1195.5999755859375
2017-01-12,810.1,785.4,828.2,739.5,120240.0,0.0314,249.2959533974032,129.81033325195312,1198.9000244140625
2017-01-13,824.8,810.1,835.0,771.0,89860.0,0.0182,249.2959533974032,127.04450225830078,1195.300048828125
2017-01-14,819.6,824.8,838.9,808.3,44210.0,-0.0063,249.2959533974032,64.44683837890625,1195.300048828125
2017-01-15,821.2,819.6,826.4,808.6,24400.0,0.0019,249.2959533974032,29.185617446899418,1195.300048828125
2017-01-16,827.3,821.2,836.7,817.7,33220.0,0.0075,249.2959533974032,72.58614349365234,1195.300048828125
2017-01-17,899.7,827.3,906.4,825.0,82210.0,0.0874,249.2959533974032,100.71996307373048,1212.0
2017-01-18,872.0,899.7,913.7,845.9,69260.0,-0.0306999999999999,249.2959533974032,102.49857330322266,1211.300048828125
2017-01-19,895.2,872.0,905.3,870.7,58440.0,0.0266,249.2959533974032,125.66645050048828,1200.9000244140625
2017-01-20,892.9,895.2,901.5,878.9,38870.0,-0.0026,249.2959533974032,104.65530395507812,1204.300048828125
2017-01-21,919.8,892.9,928.9,889.5,40380.0,0.0302,249.2959533974032,39.01728820800781,1204.300048828125
2017-01-22,918.8,919.8,938.4,888.6,47930.0,-0.0011,249.2959533974032,85.1360855102539,1204.300048828125
2017-01-23,921.5,918.8,928.0,910.8,32740.000000000004,0.0029,249.2959533974032,111.45087432861328,1215.0
2017-01-24,893.8,921.5,925.6,889.2,58870.0,-0.0301,249.2959533974032,96.97809600830078,1210.300048828125
2017-01-25,894.4,893.8,905.7,883.6,37900.0,0.0007,249.2959533974032,104.37609100341795,1197.300048828125
2017-01-26,915.6,894.4,919.3,893.5,33800.0,0.0236,249.2959533974032,111.43194580078124,1189.5
2017-01-27,918.0,915.6,922.6,907.9,30970.0,0.0027,249.2959533974032,119.15711212158205,1188.0999755859375
2017-01-28,918.5,918.0,921.9,912.8,14310.0,0.0005,249.2959533974032,98.6372528076172,1188.0999755859375
2017-01-29,914.5,918.5,922.4,912.7,11050.0,-0.0043,249.2959533974032,116.2304458618164,1188.0999755859375
2017-01-30,920.7,914.5,922.3,911.5,19060.0,0.0068,249.2959533974032,166.4895477294922,1193.199951171875
2017-01-31,965.5,920.7,967.5,917.4,54670.0,0.0486,249.2959533974032,188.69056701660156,1208.5999755859375
2017-02-01,982.4,965.5,986.6,959.8,45220.0,0.0175,186.9947671248985,150.57125854492188,1205.5999755859375
2017-02-02,1004.0,982.4,1009.1,973.5,50860.0,0.0219,186.9947671248985,166.10296630859375,1216.699951171875
2017-02-03,1013.0,1004.0,1023.7,989.2,61670.0,0.009,186.9947671248985,184.0315399169922,1218.5
2017-02-04,1031.8,1013.0,1041.0,1000.4,39460.0,0.0186,186.9947671248985,148.07135009765625,1218.5
2017-02-05,1016.1,1031.8,1033.7,1004.0,31060.0,-0.0153,186.9947671248985,50.518463134765625,1218.5
2017-02-06,1024.7,1016.1,1030.6,1010.8,32020.000000000004,0.0084,186.9947671248985,83.56026458740234,1230.0
2017-02-07,1049.6,1024.7,1054.1,1019.9,39550.0,0.0243,186.9947671248985,184.3418731689453,1234.199951171875
2017-02-08,1055.5,1049.6,1069.2,1020.3,65150.00000000001,0.0056,186.9947671248985,101.92516326904295,1237.5999755859375
2017-02-09,979.0,1055.5,1073.0,924.7,146750.0,-0.0725,186.9947671248985,92.30064392089844,1235.0999755859375
2017-02-10,997.6,979.0,1005.6,947.0,62130.0,0.0191,186.9947671248985,212.408935546875,1234.4000244140625
2017-02-11,1008.3,997.6,1014.3,983.9,28320.0,0.0107,186.9947671248985,128.20175170898438,1234.4000244140625
2017-02-12,996.5,1008.3,1007.8,992.5,14750.0,-0.0116999999999999,186.9947671248985,89.32766723632812,1234.4000244140625
2017-02-13,995.4,996.5,1007.6,975.1,32910.0,-0.0012,186.9947671248985,132.0226287841797,1224.4000244140625
2017-02-14,1008.3,995.4,1013.8,986.5,39540.0,0.013,186.9947671248985,185.8536376953125,1223.9000244140625
2017-02-15,1008.2,1008.3,1010.9,999.7,23360.0,-0.0001,186.9947671248985,118.85968017578124,1231.699951171875
2017-02-16,1031.9,1008.2,1040.3,1007.4,38080.0,0.0235,186.9947671248985,127.40645599365234,1240.0
2017-02-17,1049.4,1031.9,1057.4,1025.9,45710.0,0.0169,186.9947671248985,88.52149963378906,1237.5999755859375
2017-02-18,1052.3,1049.4,1063.2,1044.7,25360.0,0.0027,186.9947671248985,92.24872589111328,1237.5999755859375
2017-02-19,1048.9,1052.3,1056.5,1037.7,17950.0,-0.0032,186.9947671248985,95.06265258789062,1237.5999755859375
2017-02-20,1077.6,1048.9,1081.8,1041.0,31010.0,0.0273,186.9947671248985,110.41893005371094,1237.5999755859375
2017-02-21,1119.0,1077.6,1123.0,1073.5,57050.0,0.0385,186.9947671248985,139.23226928710938,1237.5
2017-02-22,1120.5,1119.0,1132.3,1094.8,47910.0,0.0013,186.9947671248985,95.24954986572266,1232.0
2017-02-23,1171.9,1120.5,1181.6,1113.5,65740.0,0.0458999999999999,186.9947671248985,59.775657653808594,1250.199951171875
2017-02-24,1176.5,1171.9,1211.7,1092.4,108170.0,0.0039,186.9947671248985,90.82076263427734,1256.9000244140625
2017-02-25,1149.1,1176.5,1180.0,1116.2,45860.0,-0.0233,186.9947671248985,43.472015380859375,1256.9000244140625
2017-02-26,1171.6,1149.1,1177.5,1130.6,30770.0,0.0196,186.9947671248985,48.10783004760742,1256.9000244140625
2017-02-27,1188.8,1171.6,1195.8,1164.3,35470.0,0.0147,186.9947671248985,81.36131286621094,1257.4000244140625
2017-02-28,1189.3,1188.8,1208.2,1175.8,50580.0,0.0004,186.9947671248985,69.56926727294922,1252.5999755859375
2017-03-01,1222.7,1189.3,1225.0,1154.6,51150.0,0.0281,238.97382131833007,130.10084533691406,1248.9000244140625
2017-03-02,1255.5,1222.7,1287.0,1212.0,78490.0,0.0268,238.97382131833007,114.5424575805664,1231.9000244140625
2017-03-03,1283.3,1255.5,1291.3,1250.8,67280.0,0.0222,238.97382131833007,64.7708740234375,1225.5
2017-03-04,1264.3,1283.3,1285.8,1228.7,38420.0,-0.0148,238.97382131833007,16.43954086303711,1225.5
2017-03-05,1271.2,1264.3,1273.3,1242.1,25430.0,0.0055,238.97382131833007,122.122314453125,1225.5
2017-03-06,1277.0,1271.2,1280.6,1261.0,31030.0,0.0046,238.97382131833007,117.259033203125,1224.5
2017-03-07,1232.7,1277.0,1280.9,1148.7,87720.0,-0.0347,238.97382131833007,141.88922119140625,1215.0999755859375
2017-03-08,1147.0,1232.7,1242.0,1136.9,97880.0,-0.0695,238.97382131833007,111.12447357177734,1208.5
2017-03-09,1191.3,1147.0,1207.0,1129.3,59860.0,0.0387,238.97382131833007,123.0382308959961,1202.4000244140625
2017-03-10,1112.4,1191.3,1330.4,988.7,190470.0,-0.0663,238.97382131833007,71.80421447753906,1200.699951171875
2017-03-11,1179.2,1112.4,1202.7,1104.8,70750.0,0.0601,238.97382131833007,52.903411865234375,1200.699951171875
2017-03-12,1225.1,1179.2,1235.5,1160.9,44410.0,0.0389,238.97382131833007,75.8024673461914,1200.699951171875
2017-03-13,1238.2,1225.1,1245.6,1205.6,60460.0,0.0107,238.97382131833007,78.47029876708984,1202.4000244140625
2017-03-14,1243.1,1238.2,1255.5,1218.4,45140.0,0.004,238.97382131833007,59.832916259765625,1201.9000244140625
2017-03-15,1253.4,1243.1,1256.9,1236.4,43590.0,0.0083,238.97382131833007,95.8620834350586,1200.0999755859375
2017-03-16,1172.9,1253.4,1260.2,1119.0,132770.0,-0.0643,238.97382131833007,80.57597351074219,1226.5
2017-03-17,1071.7,1172.9,1174.9,1063.5,163740.0,-0.0863,238.97382131833007,97.03926849365234,1229.800048828125
2017-03-18,971.4,1071.7,1103.6,940.2,210420.0,-0.0935999999999999,238.97382131833007,91.13523864746094,1229.800048828125
2017-03-19,1022.6,971.4,1063.7,967.3,106450.0,0.0527,238.97382131833007,99.91503143310548,1229.800048828125
2017-03-20,1047.5,1022.6,1057.5,1005.0,61430.0,0.0243999999999999,238.97382131833007,140.57020568847656,1233.5999755859375
2017-03-21,1121.3,1047.5,1125.5,1043.9,92590.0,0.0704,238.97382131833007,81.21882629394531,1246.0999755859375
2017-03-22,1044.7,1121.3,1121.9,997.8,115290.0,-0.0683,238.97382131833007,156.499267578125,1249.300048828125
2017-03-23,1035.0,1044.7,1062.8,1022.0,56520.0,-0.0093,238.97382131833007,131.1907958984375,1246.9000244140625
2017-03-24,939.7,1035.0,1038.4,927.3,132600.0,-0.0921,238.97382131833007,177.37338256835938,1248.199951171875
2017-03-25,966.3,939.7,996.0,890.4,127050.0,0.0283,238.97382131833007,83.81195068359375,1248.199951171875
2017-03-26,969.4,966.3,1004.3,946.7,85330.0,0.0032,238.97382131833007,46.93921661376953,1248.199951171875
2017-03-27,1045.1,969.4,1048.8,961.8,91260.0,0.0781,238.97382131833007,116.55330657958984,1255.4000244140625
2017-03-28,1044.4,1045.1,1068.4,1015.5,80000.0,-0.0007,238.97382131833007,87.32604217529297,1255.300048828125
2017-03-29,1041.9,1044.4,1058.7,1008.3,68850.0,-0.0024,238.97382131833007,93.54426574707033,1253.4000244140625
2017-03-30,1037.9,1041.9,1052.7,1020.9,74990.0,-0.0038,238.97382131833007,75.62940216064453,1245.0
2017-03-31,1079.1,1037.9,1088.2,1035.2,90990.0,0.0397,238.97382131833007,118.13721466064452,1247.300048828125
2017-04-01,1086.1,1079.1,1103.7,1067.5,50660.0,0.0065,178.12444134832256,66.33427429199219,1247.300048828125
2017-04-02,1097.4,1086.1,1109.5,1074.2,70980.0,0.0104,178.12444134832256,68.06645965576172,1247.300048828125
2017-04-03,1147.6,1097.4,1157.9,1095.6,98500.0,0.0457,178.12444134832256,79.89495086669922,1250.800048828125
2017-04-04,1141.8,1147.6,1161.2,1122.2,71000.0,-0.005,178.12444134832256,150.57125854492188,1255.0
2017-04-05,1129.9,1141.8,1143.8,1110.1,69470.0,-0.0104,178.12444134832256,125.19940948486328,1245.4000244140625
2017-04-06,1188.7,1129.9,1201.6,1130.5,92360.0,0.0521,178.12444134832256,124.10195922851562,1250.300048828125
2017-04-07,1190.5,1188.7,1201.2,1173.2,59750.0,0.0015,178.12444134832256,143.82296752929688,1254.300048828125
2017-04-08,1180.8,1190.5,1198.2,1166.7,33180.0,-0.0081999999999999,178.12444134832256,176.61795043945312,1254.300048828125
2017-04-09,1204.3,1180.8,1215.1,1174.0,45350.0,0.02,178.12444134832256,130.3556671142578,1254.300048828125
2017-04-10,1206.7,1204.3,1214.9,1194.8,40010.0,0.002,178.12444134832256,134.95645141601562,1251.0999755859375
2017-04-11,1220.7,1206.7,1229.6,1195.8,37400.0,0.0116,178.12444134832256,97.26019287109376,1271.199951171875
2017-04-12,1212.5,1220.7,1225.5,1207.4,44780.0,-0.0067,178.12444134832256,171.33970642089844,1275.300048828125
2017-04-13,1176.2,1212.5,1218.7,1150.3,66050.0,-0.03,178.12444134832256,156.74610900878906,1285.9000244140625
2017-04-14,1177.3,1176.2,1195.4,1162.2,47220.0,0.001,178.12444134832256,123.9395980834961,1285.9000244140625
2017-04-15,1177.0,1177.3,1194.8,841.5,28390.0,-0.0003,178.12444134832256,118.7955322265625,1285.9000244140625
2017-04-16,1176.8,1177.0,1188.0,1166.7,18930.0,-0.0002,178.12444134832256,86.14241790771484,1285.9000244140625
2017-04-17,1194.0,1176.8,1203.0,1172.8,46480.0,0.0146,178.12444134832256,111.51217651367188,1289.4000244140625
2017-04-18,1206.1,1194.0,1213.9,1191.1,52750.0,0.0101,178.12444134832256,106.6658706665039,1291.699951171875
2017-04-19,1215.2,1206.1,1218.2,1194.1,43350.0,0.0076,178.12444134832256,152.96888732910156,1281.4000244140625
2017-04-20,1238.1,1215.2,1246.6,1210.7,55200.0,0.0187999999999999,178.12444134832256,178.77349853515625,1281.9000244140625
2017-04-21,1249.6,1238.1,1257.0,1235.6,41340.0,0.0093,178.12444134832256,130.75924682617188,1287.4000244140625
2017-04-22,1240.9,1249.6,1257.0,1215.8,43820.0,-0.0069999999999999,178.12444134832256,127.40645599365234,1287.4000244140625
2017-04-23,1249.1,1240.9,1256.2,1223.1,42610.0,0.0066,178.12444134832256,41.20109176635742,1287.4000244140625
2017-04-24,1248.2,1249.1,1256.4,1234.9,38540.0,-0.0008,178.12444134832256,142.7318115234375,1275.800048828125
2017-04-25,1264.3,1248.2,1272.6,1244.2,43890.0,0.0129,178.12444134832256,61.82086181640625,1265.5999755859375
2017-04-26,1286.6,1264.3,1309.2,1263.0,58910.0,0.0177,178.12444134832256,92.1579818725586,1262.0999755859375
2017-04-27,1332.9,1286.6,1346.8,1285.3,61770.0,0.036,178.12444134832256,104.49739837646484,1263.699951171875
2017-04-28,1329.6,1332.9,1356.2,1287.6,77570.0,-0.0025,178.12444134832256,126.36498260498048,1266.0999755859375
2017-04-29,1336.3,1329.6,1343.7,1314.2,40970.0,0.005,178.12444134832256,84.0753173828125,1266.0999755859375
2017-04-30,1351.9,1336.3,1358.9,1309.7,40640.0,0.0116999999999999,178.12444134832256,37.988162994384766,1266.0999755859375
2017-05-01,1415.8,1351.9,1448.7,1342.8,100440.0,0.0473,145.42536200339265,126.25030517578124,1253.300048828125
2017-05-02,1445.9,1415.8,1471.1,1394.8,70010.0,0.0213,145.42536200339265,126.7417221069336,1255.0999755859375
2017-05-03,1485.6,1445.9,1496.4,1424.1,81720.0,0.0274,145.42536200339265,109.7222671508789,1246.4000244140625
2017-05-04,1516.8,1485.6,1609.8,1437.1,136710.0,0.021,145.42536200339265,95.9502410888672,1226.5
2017-05-05,1507.8,1516.8,1588.1,1485.0,120380.0,-0.0059,145.42536200339265,76.30575561523438,1224.800048828125
2017-05-06,1545.3,1507.8,1560.4,1503.9,59600.0,0.0249,145.42536200339265,69.86804962158203,1224.800048828125
2017-05-07,1554.4,1545.3,1572.9,1495.2,71360.0,0.0059,145.42536200339265,22.034818649291992,1224.800048828125
2017-05-08,1664.5,1554.4,1667.7,1552.9,107230.0,0.0708,145.42536200339265,72.8036880493164,1225.300048828125
2017-05-09,1697.5,1664.5,1757.4,1620.0,127230.0,0.0197999999999999,145.42536200339265,77.81199645996094,1214.300048828125
2017-05-10,1752.3,1697.5,1766.2,1665.0,89680.0,0.0323,145.42536200339265,123.99986267089844,1217.300048828125
2017-05-11,1819.3,1752.3,1864.8,1741.5,109010.0,0.0382,145.42536200339265,99.90283203125,1222.699951171875
2017-05-12,1686.4,1819.3,1822.5,1641.2,109340.0,-0.0731,145.42536200339265,78.98820495605469,1226.199951171875
2017-05-13,1763.7,1686.4,1770.5,1594.6,75470.0,0.0458999999999999,145.42536200339265,30.51049041748047,1226.199951171875
2017-05-14,1772.6,1763.7,1802.8,1736.1,40640.0,0.005,145.42536200339265,37.64281463623047,1226.199951171875
2017-05-15,1708.9,1772.6,1776.7,1656.8,80240.0,-0.0359,145.42536200339265,75.4284896850586,1228.5999755859375
2017-05-16,1729.3,1708.9,1752.6,1653.7,75540.0,0.0118999999999999,145.42536200339265,74.9207534790039,1235.0
2017-05-17,1801.3,1729.3,1842.8,1704.0,94620.0,0.0416,145.42536200339265,97.42845916748048,1257.5
2017-05-18,1881.0,1801.3,1980.5,1791.1,73100.0,0.0441999999999999,145.42536200339265,97.73103332519533,1251.699951171875
2017-05-19,1962.0,1881.0,1969.7,1875.3,98760.0,0.0431,145.42536200339265,75.71583557128906,1252.699951171875
2017-05-20,2040.2,1962.0,2048.4,1944.4,89860.0,0.0398,145.42536200339265,62.501277923583984,1252.699951171875
2017-05-21,2044.2,2040.2,2094.9,1980.1,78780.0,0.002,145.42536200339265,54.866546630859375,1252.699951171875
2017-05-22,2124.4,2044.2,2264.8,1998.6,174380.0,0.0392,145.42536200339265,143.4822235107422,1260.699951171875
2017-05-23,2272.6,2124.4,2286.3,2110.8,114180.0,0.0697,145.42536200339265,139.23226928710938,1254.800048828125
2017-05-24,2445.3,2272.6,2497.0,2263.3,149260.0,0.076,145.42536200339265,181.95040893554688,1252.4000244140625
2017-05-25,2307.2,2445.3,2781.8,2210.5,248440.0,-0.0565,145.42536200339265,146.43972778320312,1255.800048828125
2017-05-26,2244.9,2307.0,2616.5,2051.4,191490.0,-0.027,145.42536200339265,218.0687255859375,1267.5999755859375
2017-05-27,2052.4,2244.9,2322.4,1868.6,222950.0,-0.0857,145.42536200339265,150.57125854492188,1267.5999755859375
2017-05-28,2189.0,2052.4,2300.5,2051.1,125000.0,0.0666,145.42536200339265,86.60308074951172,1267.5999755859375
2017-05-29,2278.2,2189.0,2337.4,2117.3,92240.0,0.0407,145.42536200339265,103.30252838134766,1267.5999755859375
2017-05-30,2192.6,2278.2,2329.3,2147.1,120960.0,-0.0375999999999999,145.42536200339265,128.18490600585938,1262.0999755859375
2017-05-31,2303.3,2192.6,2330.6,2168.4,117750.0,0.0504999999999999,145.42536200339265,157.74131774902344,1272.0
2017-06-01,2412.6,2303.3,2460.8,2303.3,122700.0,0.0475,173.58178968872966,90.67247772216795,1267.0
2017-06-02,2492.6,2412.6,2494.0,2385.6,83030.0,0.0331,173.58178968872966,88.57132720947266,1276.800048828125
2017-06-03,2545.4,2492.6,2582.8,2449.9,70960.0,0.0212,173.58178968872966,80.7943344116211,1276.800048828125
2017-06-04,2524.1,2545.4,2559.8,2478.2,59480.0,-0.0084,173.58178968872966,85.85488891601562,1276.800048828125
2017-06-05,2705.0,2524.1,2705.4,2523.9,86690.0,0.0717,173.58178968872966,276.6095275878906,1279.300048828125
2017-06-06,2870.5,2705.0,2931.2,2699.7,192230.0,0.0612,173.58178968872966,227.27735900878903,1294.4000244140625
2017-06-07,2691.5,2870.5,2880.9,2626.6,122680.0,-0.0624,173.58178968872966,245.9568328857422,1290.0999755859375
2017-06-08,2798.8,2691.5,2808.4,2623.6,95420.0,0.0399,173.58178968872966,182.9328460693359,1276.300048828125
2017-06-09,2811.4,2798.8,2852.1,2786.1,67050.0,0.0045,173.58178968872966,121.29351043701172,1268.5
2017-06-10,2900.3,2811.4,2914.2,2807.4,86520.0,0.0316,173.58178968872966,67.0400619506836,1268.5
2017-06-11,2973.4,2900.3,2977.9,2867.3,83030.0,0.0252,173.58178968872966,50.518463134765625,1268.5
2017-06-12,2656.8,2973.4,2985.1,2483.6,217960.0,-0.1065,173.58178968872966,144.54840087890625,1266.0999755859375
2017-06-13,2713.0,2656.8,2784.8,2647.4,116740.0,0.0212,173.58178968872966,107.03875732421876,1265.800048828125
2017-06-14,2467.3,2713.0,2803.7,2349.0,174190.0,-0.0906,173.58178968872966,77.39643859863281,1272.800048828125
2017-06-15,2442.5,2467.3,2521.6,2125.6,262790.0,-0.0101,173.58178968872966,108.0185089111328,1252.199951171875
2017-06-16,2508.6,2442.5,2536.4,2335.3,117210.0,0.0271,173.58178968872966,105.61810302734376,1254.0
2017-06-17,2655.1,2508.6,2690.7,2454.8,95950.0,0.0584,173.58178968872966,71.37345123291016,1254.0
2017-06-18,2539.6,2655.1,2676.0,2488.6,92000.0,-0.0435,173.58178968872966,97.20853424072266,1254.0
2017-06-19,2616.8,2539.6,2617.8,2518.8,81830.0,0.0304,173.58178968872966,171.01210021972656,1244.199951171875
2017-06-20,2754.4,2616.8,2800.5,2614.0,111300.0,0.0526,173.58178968872966,204.19937133789065,1241.0
